"text","stars"
"Mamak Don has many traditional favorites of Indian/Malaysian dishes. The options are plentiful with many vegetarian, chicken, beef options. If you haven't...","4"
"Came here with a group of friends while visiting and it was a excellent choice. There was no table seating, just counter seating which was a bit...","5"
"The service was very friendly but the majority of our food lacked flavor. The croquetas and pan con tomate were fresh and delicious. The pulpo and gambas...","3"
"What a delicious place to eat at! I found this place on Yelp and decided to go there. I was welcomed by a well lit  establishment with not tables but a...","5"
"Unreal!   In a word.  Don't expect a fancy place but it is awesome.  From the minute u are greeted by the owner to the pizza chef right at the entrance this...","5"
"We came here because it was the closest restaurant that served pizza to the bus stop. We had spent the day in Cambridge and we were hungry. My fiancee...","4"
"Was not expecting a great food experience in a tourist trap area. First hint it could be good. A gregarious owner at the door. Second hint: Staff and...","4"
"Casual, relaxed atmosphere and very satisfying food. This was one of my first meals in London and it was a very good first impression. The salt fish...","4"
"Just left this place and what a truly and utterly disappointing meal I just had. I should've known it was going to go south when I saw Ting in a...","2"
"Negril is a Jamaican restaurant situated in Brixton Hill, about a 15 minute walk from Brixton tube station.   It's  a hidden gem tucked away from the main...","5"
"So delicious. I happened to stop in here one day for dinner and was not disappointed. We got an assortment of mains and sides. Cassava fries were made...","5"
"No doubt one of the best Indian restaurants in London. The place is really small, so be sure to have reservations. You can't go wrong with anything on their...","5"
"Gunpowder is small, but mighty. A newer addition to the Shoreditch food scene, so expect a wait. Thankfully, there are lots of bars around to wait after you...","5"
"If you want to have dinner here, you need to come in the afternoon and put your name on the list. You'll receive a link via text that lets you track the...","4"
"Terrific tapas and drinks. To start with, padron peppers were spicy and set the mood. The corn and garlic tamales were a terrific follow-up. The peruvian...","5"
"Pachamama serves up delightful Peruvian small plates with a fun ambiance and reasonable prices. The restaurant interior is nicely-decorated and homey, with...","5"
"What a delicious place for cocktails and food!We had dinner and there were multiple dishes that were vegan. I especially recommend the aubergine dish, the...","5"
"A spectacular afternoon tea, and only £12,90. I had to give some specific dietary requests and the server wrote them down carefully and sure enough, they...","5"
"It's a true Austrian experience in the heart of London. Outstanding service, great ambience and excellent menu.","5"
"I had lovely afternoon tea here after leaving the Victoria and Albert as I headed to Harrods.  Not a traditional English tea (bruschetta instead of...","5"
"Service: 6/10Food:8/10Portion size: medium Wait time: no wait on a weekday for dinnerService was okay. The place is small and only has two waiters but...","4"
"Service - 1 star (was awful)Food 3.5 stars (average at best)Came here during my London visit as I was craving noodles and this was right next to my...","3"
"If you are looking for a quick ramen fix and don't care about the authentic taste/flavour of ramen, then this place is for you! Many things to dislike about...","2"
"This was an absolute pleasure to stumble on as a tourist. Though it was lunch time on a weekday, it was packed with locals grabbing food and a drink on...","5"
"This pub was literally an arms length away from our Airbnb and we arrived a bit late into London so we gave it a try. It was exactly what you'd expect from...","3"
"Delicious fish and chips and a HUGE portion. The only complaint was that they needed your table number prior to ordering and when it's busy, it's difficult...","4"
"Nice place, i went to many cafe around the city, but was not satisifed. One of my friend recommended this cafe and i really find it awesome....","4"
"This place is such a fun concept and is so well done - worth a visit for that alone. However, wasn't super impressed with our shakes. We actually didn't...","3"
"On a Saturday evening, I patronized this establishment and was waited on by and African American individual who so unpleasant and unorganized. He took our...","3"
"Modern & English, The Ledbury is a fantastic example of ""I've never had that before, but it's the best version of whatever I just ate."" The Ledbury is...","5"
"Coming here, we had the highest expectations for the food, and that might've been its downfall. We ordered 8 courses and got 3 complimentary appetizers...","4"
"Totally worth the $$$$Fine dining at its bestDress to impress ladies!We had Jeremy from BBC top gear sitting next to us, made my husbands night  Service...","5"
